Date,Rainfall (mm),Tmax (°C),Tmin (°C),Tmean (°C),Tavg (°C),Tmean_final (°C),ET (mm/day),Ra (mm/day),ndvi_modis,Latitude,Longitude,Station
2000-06-28,0.123965,29.3,20.7,25.0,25.0,25.0,4.683683621485287,16.224328107088244,0.229219,21.466595,-158.164714,Wong Hon Hin Inc
2000-06-29,0.0229279,29.4,20.9,25.2,25.15,25.2,4.67705293286489,16.220585654660262,0.248231,21.466595,-158.164714,Wong Hon Hin Inc
2000-06-30,0.222524,29.2,20.9,25.0,25.049999999999997,25.0,4.599072453673022,16.216592374250617,0.296497,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-01,1.13477,28.9,21.7,25.3,25.299999999999997,25.3,4.3123813559930095,16.2123438194006,0.310105,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-02,0.0,29.1,22.1,25.6,25.6,25.6,4.280471337550832,16.20783503635045,0.310105,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-03,0.0,28.5,21.2,24.8,24.85,24.8,4.289393809937359,16.203060572217126,0.312076,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-04,0.0401441,28.9,21.4,25.2,25.15,25.2,4.387212861267399,16.198014483942952,0.317423,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-05,0.114709,28.6,21.0,24.8,24.8,24.8,4.373843527083499,16.192690348012267,0.317423,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-06,0.606385,28.5,21.6,25.0,25.05,25.0,4.1856672262739005,16.187081270932794,0.318938,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-07,0.0833981,28.7,22.2,25.4,25.45,25.4,4.099004994613643,16.18117990047787,0.318938,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-08,0.0150291,28.5,21.6,25.0,25.05,25.0,4.182537666866495,16.174978437685112,0.317526,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-09,0.0362093,28.7,21.1,24.9,24.9,24.9,4.377552830535967,16.168468649606464,0.32396,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-10,0.0602035,28.7,21.3,25.0,25.0,25.0,4.327857415056177,16.161641882803796,0.331806,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-11,1.56024,28.4,21.6,25.0,25.0,25.0,4.1468591863292605,16.15448907758349,0.344927,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-12,0.0809403,28.6,21.9,25.2,25.25,25.2,4.133572500256337,16.147000782962458,0.344927,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-13,0.0224622,29.1,21.3,25.2,25.200000000000003,25.2,4.457842425035966,16.139167172357283,0.344927,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-14,0.0289081,28.7,21.6,25.2,25.15,25.2,4.2509516607653115,16.130978059986987,0.344927,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-15,0.2619,28.3,21.9,25.1,25.1,25.1,4.024439698903064,16.122422917979016,0.371045,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-16,0.0892994,28.6,22.1,25.4,25.35,25.4,4.081858063632318,16.113490894166706,0.344271,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-17,0.0,28.8,21.1,25.0,24.950000000000003,25.0,4.399013922169899,16.10417083056558,0.331043,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-18,0.869968,28.8,21.6,25.2,25.200000000000003,25.2,4.271089916381961,16.094451282514253,0.328823,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-19,0.0670981,28.6,21.5,25.0,25.05,25.0,4.218941454546689,16.0843205384647,0.331043,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-20,3.3476,28.7,22.1,25.4,25.4,25.4,4.102997095547226,16.07376664040515,0.327544,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-21,0.0629118,28.7,22.2,25.4,25.45,25.4,4.069011358565864,16.06277740489752,0.327544,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-22,0.0586434,28.6,22.3,25.4,25.450000000000003,25.4,4.00306980806257,16.051340444709886,0.33311,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-23,0.0644562,29.8,22.5,26.2,26.15,26.2,4.385622337852734,16.039443191023004,0.340464,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-24,0.0,29.7,21.8,25.8,25.75,25.8,4.517332765903471,16.02707291618856,0.326058,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-25,0.0119616,29.2,22.3,25.8,25.75,25.8,4.218369061963677,16.014216757015134,0.326058,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-26,0.158248,29.5,22.1,25.8,25.8,25.8,4.364892554973469,16.000861738556512,0.324556,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-27,0.236311,28.9,22.3,25.6,25.6,25.6,4.099740488389755,15.98699479837543,0.325756,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-28,0.0378873,29.5,23.1,26.3,26.3,26.3,4.098567620553014,15.972602811254397,0.320819,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-29,0.0013147,29.2,22.7,26.0,25.95,26.0,4.09853054169729,15.957672614323613,0.319842,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-30,0.0380218,29.7,22.0,25.8,25.85,25.8,4.4361650584587045,15.942191032574716,0.322811,21.466595,-158.164714,Wong Hon Hin Inc
2000-07-31,2.26285,29.3,22.2,25.8,25.75,25.8,4.2555349582981625,15.926144904727588,,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-01,0.257249,29.1,21.6,25.4,25.35,25.4,4.329116983875495,15.909521109415842,0.314054,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-02,0.0516412,29.1,20.4,24.8,24.75,24.8,4.592868342081445,15.892306591655679,,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-03,0.0239527,29.4,21.7,25.6,25.549999999999997,25.6,4.397062772550723,15.874488389561002,,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-04,0.0804329,29.1,21.9,25.5,25.5,25.5,4.2371816957672195,15.85605366126675,0.306045,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-05,0.0855079,29.5,21.7,25.6,25.6,25.6,4.415069063254464,15.836989712020973,0.308594,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-06,0.5263,29.2,21.0,25.1,25.1,25.1,4.469140081251424,15.817284021405234,0.308594,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-07,0.177338,29.5,21.3,25.4,25.4,25.4,4.494599976656162,15.79692427064162,0.308594,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-08,0.0863714,29.6,21.5,25.6,25.55,25.6,4.4818175696929465,15.775898369943837,0.308594,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-09,0.0796405,29.6,22.6,26.1,26.1,26.1,4.208599301869685,15.75419448586884,0.308594,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-10,0.110441,29.4,22.2,25.8,25.799999999999997,25.8,4.233104790290724,15.731801068624604,0.308594,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-11,0.000132806,29.6,21.2,25.4,25.4,25.4,4.523677770598052,15.708706879289041,0.308594,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-12,0.0240103,29.3,21.2,25.2,25.25,25.2,4.414897075924124,15.68490101689423,0.308594,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-13,0.117499,28.6,21.7,25.2,25.15,25.2,4.068393364905017,15.660372945329728,0.308594,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-14,0.0385467,29.4,21.1,25.2,25.25,25.2,4.45488347513723,15.635112520018307,0.308594,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-15,0.345355,29.1,21.5,25.3,25.3,25.3,4.265697396667643,15.609110014316961,0.308594,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-16,0.090434,29.9,21.6,25.8,25.75,25.8,4.501803118747098,15.582356145596075,0.308594,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-17,0.0575784,30.0,23.0,26.5,26.5,26.5,4.193205909135888,15.554842100949296,0.308594,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-18,0.129108,30.3,22.8,26.6,26.55,26.6,4.342268473686703,15.526559562486842,0.308594,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-19,0.257343,29.6,22.8,26.2,26.200000000000003,26.2,4.08974880705333,15.497500732165042,0.310198,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-20,0.873083,28.7,22.6,25.6,25.65,25.6,3.813353390473325,15.467658356105071,0.300898,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-21,0.129343,28.8,22.8,25.8,25.8,25.8,3.791871217111738,15.437025748354552,0.299176,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-22,0.166806,28.3,23.4,25.8,25.85,25.8,3.4197227130939796,15.405596814045657,0.295519,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-23,0.0154713,29.1,22.7,25.9,25.9,25.9,3.9090230269149555,15.37336607190446,0.299176,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-24,0.00036228,29.0,22.8,25.9,25.9,25.9,3.839191562628942,15.340328676066832,0.286899,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-25,0.0381014,29.7,22.0,25.8,25.85,25.8,4.259268600191336,15.306480437156953,0.302281,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-26,0.379235,29.6,22.3,26.0,25.950000000000003,26.0,4.156751975641242,15.27181784258564,0.303039,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-27,1.86959,29.7,21.4,25.6,25.549999999999997,25.6,4.381645243030152,15.23633807602674,0.30128,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-28,0.889033,29.4,21.6,25.5,25.5,25.5,4.227734801986477,15.200039036031095,0.305017,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-29,0.0554274,29.6,22.0,25.8,25.8,25.8,4.191832751416329,15.162919353738783,0.302127,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-30,0.00620897,29.3,22.7,26.0,26.0,26.0,3.9144313204674352,15.124978409652046,0.30703,21.466595,-158.164714,Wong Hon Hin Inc
2000-08-31,0.000197706,29.4,22.6,26.0,26.0,26.0,3.9631155454066818,15.086216349432584,0.318129,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-01,0.00183005,29.8,22.3,26.0,26.05,26.0,4.151183564557529,15.046634098688783,0.317252,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-02,0.00206248,29.3,22.4,25.8,25.85,25.8,3.9528521171809965,15.006233376720068,0.304434,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-03,0.00996241,29.3,22.4,25.8,25.85,25.8,3.9419950694842822,14.965016709187546,0.311045,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-04,0.411934,28.6,22.9,25.8,25.75,25.8,3.5727902994977936,14.922987439681968,0.304434,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-05,0.779321,28.5,22.3,25.4,25.4,25.4,3.6814145899668156,14.880149740162107,0.311045,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-06,3.89403,28.8,22.5,25.6,25.65,25.6,3.717231027368843,14.836508620238835,0.317656,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-07,0.589825,28.7,23.5,26.1,26.1,26.1,3.405830101286856,14.792069935282305,,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-08,0.0137957,29.6,23.1,26.4,26.35,26.4,3.822132720823327,14.746840393331944,0.319934,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-09,0.0115036,28.8,22.7,25.8,25.75,25.8,3.6410029111876967,14.700827560791394,0.318233,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-10,0.0648597,29.4,22.2,25.8,25.799999999999997,25.8,3.943101370724245,14.654039866892717,0.329886,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-11,0.67133,29.2,22.0,25.6,25.6,25.6,3.912276838916225,14.606486606916905,0.309942,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-12,0.0,29.5,22.2,25.8,25.85,25.8,3.9444166085189547,14.558177944160033,0.329349,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-13,0.0554446,28.8,21.7,25.2,25.25,25.2,3.8235492234730235,14.509124910636977,0.298697,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-14,0.268954,29.3,21.1,25.2,25.200000000000003,25.2,4.094978914764433,14.45933940651724,0.298697,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-15,0.0656704,29.2,20.8,25.0,25.0,25.0,4.1109300972256255,14.408834198289926,0.296961,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-16,0.0043831,29.6,21.4,25.5,25.5,25.5,4.094540786192004,14.35762291565761,0.271883,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-17,0.0497694,30.0,21.7,25.8,25.85,25.8,4.1329779991221045,14.305720047161312,0.346906,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-18,0.0048666,30.2,21.8,26.0,26.0,26.0,4.16152175197418,14.253140934541577,0.376029,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-19,0.13748,30.1,21.4,25.8,25.75,25.8,4.2000967209556945,14.199901765843114,0.357487,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-20,1.2553,29.8,21.4,25.6,25.6,25.6,4.092526149402145,14.146019567273104,0.325826,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-21,0.023452,29.3,19.9,24.6,24.6,24.6,4.213230507494399,14.091512193825867,0.325826,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-22,0.00264482,29.0,20.1,24.6,24.55,24.6,4.083611139779983,14.036398318689011,0.294165,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-23,0.107894,29.3,20.5,24.9,24.9,24.9,4.073107605640765,13.980697421448882,0.294165,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-24,0.0687965,29.2,20.0,24.6,24.6,24.6,4.11874614568446,13.924429775115321,0.272107,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-25,0.118354,29.4,19.9,24.6,24.65,24.6,4.16828414219535,13.86761643198833,0.283136,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-26,0.023187,29.8,19.9,24.8,24.85,24.8,4.257527790079866,13.810279208391552,0.270107,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-27,3.35212,28.8,21.0,24.9,24.9,24.9,3.77209648059715,13.752440668299641,0.270036,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-28,3.66513,28.9,22.4,25.6,25.65,25.6,3.4850459073310764,13.694124105888932,0.267965,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-29,1.85119,28.9,21.6,25.2,25.25,25.2,3.643544886251558,13.635353527042767,0.265102,21.466595,-158.164714,Wong Hon Hin Inc
2000-09-30,1.82537,28.8,20.3,24.6,24.55,24.6,3.8599341822043125,13.576153629845086,0.265102,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-01,0.820596,29.9,20.5,25.2,25.2,25.2,4.098510638642213,13.516549784097611,0.265102,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-02,0.683742,30.0,21.3,25.6,25.65,25.6,3.9619729172127056,13.456568009897866,0.272107,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-03,0.491812,30.0,21.3,25.6,25.65,25.6,3.944209255030359,13.396234955317128,0.25834,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-04,0.496967,29.5,21.2,25.4,25.35,25.4,3.817354289810728,13.335577873218785,0.25834,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-05,0.144394,29.0,21.8,25.4,25.4,25.4,3.539159041466513,13.274624597259326,0.25834,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-06,0.487261,29.0,21.6,25.3,25.3,25.3,3.5631627861844306,13.213403517115433,0.25834,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-07,0.707005,28.7,21.7,25.2,25.2,25.2,3.4414007407467757,13.151943552981994,0.285956,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-08,0.870427,28.9,22.3,25.6,25.6,25.6,3.3568990000435934,13.090274129386946,0.313571,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-09,0.749054,28.4,22.0,25.2,25.2,25.2,3.2597042654506967,13.028425148369964,0.313571,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-10,0.170424,28.7,22.0,25.4,25.35,25.4,3.3347962330691363,12.966426962072738,0.319714,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-11,0.000395821,28.1,22.4,25.2,25.25,25.2,3.046972387830521,12.904310344789616,0.320968,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-12,0.519431,28.7,22.3,25.5,25.5,25.5,3.2355043300889887,12.842106464527648,0.320968,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-13,0.688485,28.4,22.3,25.3,25.35,25.3,3.128928745965192,12.779846854125953,0.32682,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-14,0.0949744,28.8,22.3,25.6,25.55,25.6,3.2365189531580443,12.717563381984311,0.336325,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-15,0.113832,28.5,22.4,25.4,25.45,25.4,3.1056216165393384,12.655288222451379,0.344543,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-16,0.0928235,28.6,21.4,25.0,25.0,25.0,3.3263574214142086,12.593053825922873,0.346467,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-17,0.00455791,28.8,21.1,25.0,24.950000000000003,25.0,3.422937626194762,12.530892888699999,0.335681,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-18,0.0239229,28.3,21.9,25.1,25.1,25.1,3.1124408657554437,12.468838322658314,0.346467,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-19,0.0711294,29.2,22.5,25.8,25.85,25.8,3.220444517337416,12.406923224776763,0.348392,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-20,0.00546557,29.4,23.2,26.3,26.299999999999997,26.3,3.117882372126597,12.345180846576241,0.344543,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-21,0.00571524,29.6,22.0,25.8,25.8,25.8,3.3958489382461394,12.28364456351652,0.329181,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-22,0.00992604,29.0,21.9,25.4,25.45,25.4,3.2359022697840096,12.2223478443994,0.316133,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-23,0.0089872,28.9,21.9,25.4,25.4,25.4,3.196991412872087,12.161324220825513,0.302528,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-24,0.335837,28.8,21.5,25.2,25.15,25.2,3.233440600086526,12.10060725675086,0.317097,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-25,0.222261,28.5,21.7,25.1,25.1,25.1,3.0979498738659204,12.040230518188347,0.317097,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-26,1.55837,28.6,21.7,25.2,25.15,25.2,3.112331897621167,11.98022754309825,0.329182,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-27,2.81241,28.5,21.7,25.1,25.1,25.1,3.0671771409263173,11.9206318115104,0.341267,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-28,0.894671,28.9,21.6,25.2,25.25,25.2,3.169541790461566,11.861476715919267,0.344163,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-29,9.61079,28.1,20.4,24.2,24.25,24.2,3.1637879864023675,11.802795531991885,0.332047,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-30,0.0,28.6,20.1,24.4,24.35,24.4,3.323447103455476,11.744621389626689,0.291703,21.466595,-158.164714,Wong Hon Hin Inc
2000-10-31,0.0,28.2,21.7,25.0,24.95,25.0,2.933126903424121,11.686987244400006,0.291703,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-01,1.27051,28.3,22.7,25.5,25.5,25.5,2.7408589825232808,11.6299258494348,0.286718,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-02,3.23804,27.9,21.8,24.8,24.85,24.8,2.800695751805769,11.573469727724824,0.286777,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-03,0.416433,28.1,21.8,25.0,24.950000000000003,25.0,2.8458093368593267,11.517651144945166,0.279601,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-04,25.0224,27.9,20.9,24.4,24.4,24.4,2.943531817413177,11.462502082778325,0.279601,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-05,0.893722,28.2,20.9,24.6,24.549999999999997,24.6,3.0058458104942787,11.408054212783032,0.286777,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-06,0.113829,27.8,21.3,24.6,24.55,24.6,2.8230087389373493,11.354338870830837,0.332047,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-07,0.0160466,27.8,20.4,24.1,24.1,24.1,2.9627122082665536,11.301387032133468,0.332047,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-08,0.0509378,28.0,20.4,24.2,24.2,24.2,2.995757749335036,11.249229286881937,0.348382,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-09,2.27193,27.7,20.9,24.3,24.299999999999997,24.3,2.8274882626461735,11.197895816516024,0.34741,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-10,0.0552073,28.0,20.8,24.4,24.4,24.4,2.9032254220039846,11.14741637064088,0.34741,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-11,0.290186,27.4,20.1,23.8,23.75,23.8,2.8689321861697072,11.097820244605124,,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-12,1.66939,26.8,20.8,23.8,23.8,23.8,2.589554890580415,11.049136257752824,,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-13,0.93575,27.4,21.3,24.3,24.35,24.3,2.6310101161860455,11.001392732359495,0.375639,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-14,0.439112,26.8,21.5,24.2,24.15,24.2,2.436196293726207,10.954617473260145,0.409207,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-15,0.00700305,27.7,21.0,24.4,24.35,24.4,2.7406663698058207,10.908837748175513,0.441864,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-16,1.0751,27.2,21.0,24.1,24.1,24.1,2.6069378009840847,10.864080268740233,0.459221,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-17,0.225814,27.0,21.3,24.2,24.15,24.2,2.495495051009482,10.820371172235049,0.460824,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-18,1.52898,26.3,20.1,23.2,23.200000000000003,23.2,2.530667449370439,10.77773600402292,0.45389,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-19,0.420478,25.9,20.5,23.2,23.2,23.2,2.352659919102395,10.736199700687248,0.45389,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-20,0.0479086,26.0,20.5,23.2,23.25,23.2,2.3654063906461533,10.69578657386848,0.4513,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-21,0.172455,26.3,19.7,23.0,23.0,23.0,2.569066719905423,10.656520294793685,0.45389,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-22,0.0131524,26.5,19.7,23.1,23.1,23.1,2.604747671324512,10.618423879491964,0.452094,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-23,0.148765,26.3,20.8,23.6,23.55,23.6,2.362966505570088,10.581519674687172,0.461652,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-24,0.698745,26.4,20.5,23.4,23.45,23.4,2.4273466196963898,10.545829344357829,0.464813,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-25,0.241909,25.9,20.5,23.2,23.2,23.2,2.3033930680677006,10.511373856952765,0.464813,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-26,1.21399,26.7,20.1,23.4,23.4,23.4,2.5508363903937634,10.478173473249976,0.464813,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-27,1.21188,26.1,19.2,22.7,22.65,22.7,2.5560404690752194,10.446247734844771,0.472059,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-28,0.0559996,26.8,20.4,23.6,23.6,23.6,2.5090140968985257,10.415615453252661,0.466526,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-29,0.00363632,26.7,19.3,23.0,23.0,23.0,2.6513343595801335,10.386294699611232,0.461435,21.466595,-158.164714,Wong Hon Hin Inc
2000-11-30,1.20907,26.4,18.0,22.2,22.2,22.2,2.7619516558541415,10.358302794964835,0.453421,21.466595,-158.164714,Wong Hon Hin Inc
2000-12-01,0.00518615,27.4,17.3,22.3,22.35,22.3,3.0283275377588397,10.331656301115071,0.439119,21.466595,-158.164714,Wong Hon Hin Inc
2000-12-02,0.00188132,27.5,18.1,22.8,22.8,22.8,2.95068989012699,10.306371012019772,,21.466595,-158.164714,Wong Hon Hin Inc
2000-12-03,0.0132824,27.4,19.1,23.2,23.25,23.2,2.7934946878272546,10.282461945722881,0.420935,21.466595,-158.164714,Wong Hon Hin Inc
2000-12-04,0.00213133,27.5,18.1,22.8,22.8,22.8,2.937397755413299,10.2599433367973,0.435501,21.466595,-158.164714,Wong Hon Hin Inc
2000-12-05,0.0589761,27.4,18.0,22.7,22.7,22.7,2.9241325836350183,10.238828629282958,0.44657,21.466595,-158.164714,Wong Hon Hin Inc
2000-12-06,0.0473841,27.5,17.7,22.6,22.6,22.6,2.972598011266845,10.219130470102316,0.448152,21.466595,-158.164714,Wong Hon Hin Inc
2000-12-07,0.433581,26.9,18.3,22.6,22.6,22.6,2.779682826261454,10.200860702935854,0.433557,21.466595,-158.164714,Wong Hon Hin Inc
2000-12-08,0.391464,27.0,18.8,22.9,22.9,22.9,2.729913315650124,10.184030362540465,,21.466595,-158.164714,Wong Hon Hin Inc
2000-12-09,0.0300127,26.9,18.7,22.8,22.799999999999997,22.8,2.719093120355252,10.16864966949424,0.41761,21.466595,-158.164714,Wong Hon Hin Inc
2000-12-10,0.0218241,26.8,18.5,22.6,22.65,22.6,2.718419917031124,10.154728025351645,0.421487,21.466595,-158.164714,Wong Hon Hin Inc
2000-12-11,1.58594,27.5,18.1,22.8,22.8,22.8,2.903709302136929,10.142274008194144,0.425598,21.466595,-158.164714,Wong Hon Hin Inc
2000-12-12,0.286183,27.2,19.5,23.4,23.35,23.4,2.6640071838408423,10.131295368561883,0.425598,21.466595,-158.164714,Wong Hon Hin Inc
2000-12-13,0.0449597,27.0,20.9,24.0,23.95,24.0,2.403403809348014,10.12179902575339,0.425598,21.466595,-158.164714,Wong Hon Hin Inc
2000-12-14,0.0826341,27.1,19.3,23.2,23.200000000000003,23.2,2.6636243204970844,10.11379106448112,0.425598,21.466595,-158.164714,Wong Hon Hin Inc
2000-12-15,0.0276555,26.7,19.1,22.9,22.9,22.9,2.608333972964833,10.107276731872,0.425598,21.466595,-158.164714,Wong Hon Hin Inc
2000-12-16,0.0,27.9,19.5,23.7,23.7,23.7,2.7946931866037508,10.102260434803478,0.420344,21.466595,-158.164714,Wong Hon Hin Inc
2000-12-17,0.00586121,27.3,19.0,23.2,23.15,23.2,2.7435834647893467,10.098745737566801,0.420225,21.466595,-158.164714,Wong Hon Hin Inc
2000-12-18,0.00243601,27.4,17.8,22.6,22.6,22.6,2.906871212517011,10.096735359850896,0.42019,21.466595,-158.164714,Wong Hon Hin Inc
2000-12-19,0.0329199,27.7,17.6,22.7,22.65,22.7,2.9888411386038003,10.096231175041563,0.424989,21.466595,-158.164714,Wong Hon Hin Inc
2000-12-20,3.30968,26.0,19.3,22.6,22.65,22.6,2.428561089567345,10.097234208832365,0.426016,21.466595,-158.164714,Wong Hon Hin Inc
2000-12-21,1.51507,26.9,20.6,23.8,23.75,23.8,2.4255031031658585,10.099744638145156,0.420704,21.466595,-158.164714,Wong Hon Hin Inc
2000-12-22,0.033454,26.0,20.5,23.2,23.25,23.2,2.2344782726754895,10.103761790359732,0.418122,21.466595,-158.164714,Wong Hon Hin Inc
